customer,overageMax,overageMin,revenueTotal,overage,recchrge,revenue,revenueChange,custcareTotal,mouTotal,custcare,custcareLast,directas,directasLast,dropvce,dropvceLast,mou,mouChange,outcalls,peakOffPeak,peakOffPeakLast,roam,occupation,regionType,marry,children,income,credit,creditCard,churn
1086964,0,0,359.94,0,59.99,59.99,0.0001667222,0,2409.0087211,0,0,0.3333333333,1,2.5,2,401.50145352,-0.141491231,119.5,1.8228346457,1.8139534884,0,,suburban,yes,false,6,aa,true,true
1086970,169.5126712,169.5126712,170.41,169.5126712,40.04,170.41,1.8406401067,2,508.86942364,2,2,2,2,16,16,508.86942364,0.2531791688,162,1.3142857143,1.3142857143,0,crafts,town,yes,false,6,b,true,false
1086986,0,0,269.94,0,44.99,44.99,-0.735989672,0,1475.851122,0,0,0,0,1.5,2,245.975187,-0.512369956,26.5,0.8068181818,0.8,0,,town,no,false,5,aa,false,true
1086991,0,0,336.91,0,71.93,112.30333333,1.5170037786,63,5442.2449175,21,63,0,0,19.333333333,19,1814.0816392,6.5272051009,395,0.9651741294,0.9661835749,0,,,unknown,false,3,de,false,false
1086995,613.44040239,540.8081709,1354.01,578.81050355,76.04,225.66833333,0.9551395267,31,20166.226081,5.1666666667,31,2.5,2,11.833333333,10,3361.0376801,0.8704564313,682.5,2.3428571429,2.3443396226,0,,rural,unknown,false,0,de,false,false
1087000,161.08052235,139.29815376,521.19,148.65382192,44.99,86.865,-0.60438121,0,4867.280833,0,0,0,0,15,15,811.21347217,-0.769515197,229.16666667,1.0161290323,1.017699115,0,,suburban,no,false,8,aa,true,true
1087010,0,0,269.94,0,44.99,44.99,-0.48635689,0,4672.5135497,0,0,0,0,2,2,778.75225829,0.0167007402,75.666666667,1.0088495575,1,0,professional,rural,no,false,5,de,true,false
1087022,363.8061528,314.90216372,1050.84,341.65225503,49.99,175.14,2.9506557013,15,9352.6813426,2.5,15,1,1,12.166666667,14,1558.7802238,0.7630003656,470.16666667,1.0516363636,1.0518867925,9.6666666667,,,no,false,1,aa,true,false
1087032,60.38940365,51.655918965,379.92,55.98000987,59.99,75.984,-0.564926297,0,3340.3795425,0,0,6.8,8,2,2,668.07590851,-0.5257484,118,2.7106918239,2.6666666667,0,,suburban,no,false,3,aa,true,true
1087037,47.542746894,41.675170111,434.46,45.158934667,65.37,72.41,-0.085089875,28,5862.5798111,4.6666666667,28,0,0,2,2,977.09663518,0.3162916394,99.166666667,1.3062015504,1.3,4.1666666667,,suburban,unknown,false,0,de,false,false
1087043,0,0,81.69,0,39.35,40.845,-0.443816254,0,388.29934346,0,0,1,1,1,1,194.14967173,-0.776589307,74,6.0476190476,6,0,,suburban,unknown,false,0,a,false,true
1087054,2.64935617,2.3708758243,119.33,2.5101159971,55.49,59.665,0.5700127065,5,1009.0403346,2.5,5,0.5,1,5,5,504.52016731,1.3615886594,89,0.6181818182,0.6153846154,0,,,unknown,false,0,de,false,false
1087069,0,0,209.97,0,69.99,69.99,0.1328909032,3,3867.280041,1,3,0,0,16.333333333,17,1289.093347,2.0641728442,269.33333333,0.7836644592,0.783625731,0,,,no,false,1,de,true,false
1087082,39.001168282,33.140000075,292.65,36.519100365,44.99,48.775,-0.324617803,7,2394.0646423,1.1666666667,7,0.6666666667,1,4.8333333333,5,399.01077371,-0.72054386,146.83333333,2.2873134328,2.2608695652,2,,town,yes,true,5,aa,true,true
1087094,0,0,134.97,0,44.99,44.99,-0.048233552,0,976.97265368,0,0,0.3333333333,0,22,20,325.65755123,-0.232177543,136.66666667,5.5079365079,5.55,2,,town,yes,true,6,aa,true,true
1087097,70.464067791,60.060798402,387.01,66.975991805,44.99,64.501666667,0.4634363192,0,4839.9505372,0,0,1.6666666667,2,2.3333333333,2,806.65842287,1.6581607059,182.66666667,0.8115702479,0.8076923077,0,,suburban,no,true,3,de,true,false
1087110,262.31502792,232.9704499,928.17,252.99474188,104.99,154.695,1.2820473876,39,9618.161518,6.5,39,15.166666667,14,64.833333333,59,1603.0269197,0.7134607597,692.83333333,3.4412393162,3.4316546763,3,,rural,yes,true,9,de,false,false
1087124,91.151299693,82.349955239,340.12,86.469432342,39.99,68.024,-0.53577371,0,4135.3501896,0,0,1.2,1,12.2,11,827.07003792,-0.381582465,371.4,0.5462114904,0.546875,0,,,unknown,false,0,aa,false,true
1087141,0,0,269.94,0,44.99,44.99,-0.354982079,0,310.48018674,0,0,0,0,0,0,51.74669779,-0.935963465,6.5,0.5,0.6,0,,suburban,unknown,false,0,aa,false,true
1087144,0,0,287.46,0,41.24,71.865,0.6381418093,0,292.48271383,0,0,0,0,0,0,73.120678458,0.3493333722,19.5,1.5161290323,1.5,0,professional,town,no,false,3,aa,true,false
1087156,0,0,44.99,0,44.99,44.99,-0.389552239,5,620.73303578,5,5,0,0,6,6,620.73303578,7.1601421373,136,1.125,1.125,0,,town,unknown,false,0,c,false,false
1087163,91.116510214,77.516610072,492.78,84.406708061,68.24,82.13,0.849522116,42,5782.4633158,7,42,0,0,62,58,963.74388596,0.5626944857,277.33333333,1.3240223464,1.325,0,,,no,false,4,aa,true,false
1087173,0,0,126.21,0,42.07,42.07,-0.494411729,24,969.91499059,8,24,1,1,26.333333333,23,323.30499686,-0.68984504,236.66666667,1.4149659864,1.4175824176,0,,suburban,unknown,false,6,c,true,false
1087187,275.89103939,248.91288008,785.28,263.54859452,44.99,130.88,2.0696458284,16,4825.322357,2.6666666667,16,1,1,8.8333333333,7,804.22039283,1.78660961,337.83333333,2.9055876686,2.9111111111,0,crafts,,no,true,6,b,true,false
1087203,0,0,405.96,0,67.66,67.66,-0.476072479,6,1857.1720054,1,6,0,0,11.333333333,11,309.52866757,-0.600050225,81.333333333,0.768115942,0.76,0,,,unknown,false,0,b,false,true
1087205,0,0,89.98,0,44.99,44.99,-0.335057641,0,516.86114295,0,0,0,0,3,3,258.43057147,-0.246704747,67.5,1.6470588235,1.64,4.5,,suburban,no,false,6,a,true,true
1087221,0,0,419.94,0,69.99,69.99,0.5556790398,0,455.24062807,0,0,0,0,1,1,75.873438011,-0.691464382,47.5,1.5675675676,1.5789473684,0,clerical,suburban,yes,false,7,aa,true,true
1087231,33.907764545,0,421.3,11.268523983,69.99,70.216666667,0,30,6539.3375128,5,30,1.8333333333,2,5.5,5,1089.8895855,12.948632855,277.5,1.1651495449,1.1640625,0,professional,,no,false,3,aa,true,false
1087233,0,0,184.29,0,22.5,92.145,0.3284754965,6,378.34986341,3,6,0,0,2.5,3,189.17493171,-0.823280344,78.5,1.1506849315,1.1621621622,0,,rural,unknown,false,0,aa,false,false
1087242,8.8188996106,8.1301199621,327.72,8.4291375151,51.28,54.62,-0.39664444,49,2971.6240263,8.1666666667,49,3.5,3,3,3,495.27067104,1.6170654834,159.5,1.1949541284,1.1891891892,0,crafts,,yes,true,1,de,true,false
1087256,52.136487128,51.09670626,111.2,51.616596694,29.99,55.6,-0.042245989,0,493.86995445,0,0,2.5,3,2,2,246.93497723,-0.53883738,66.5,0.414893617,0.4090909091,3,professional,,yes,true,9,aa,true,true
1087262,0,0,214.8,0,35.8,35.8,-0.333705565,6,412.54227358,1,6,0,0,1,1,68.757045597,-0.695665101,38.166666667,1.0446428571,1.0526315789,0,,,yes,false,6,de,true,true
1087276,93.221407178,83.402869009,340.34,88.473667524,29.99,68.068,0.8569832402,0,1344.5592166,0,0,1,1,3,3,268.91184331,2.5647281951,84.4,1.7225806452,1.724137931,0,,,unknown,false,0,a,false,false
1087288,40.153500024,34.553612734,347.8,37.385621503,44.99,57.966666667,-0.158092659,29,5375.6720706,4.8333333333,29,3,3,6.1666666667,6,895.94534511,2.6621536225,344.83333333,0.8358473824,0.8341968912,5.1666666667,professional,,yes,false,7,aa,true,false
1087299,0,0,39.99,0,39.99,39.99,-0.285510095,0,23.350935121,0,0,0,0,2,2,23.350935121,-0.974649031,16,0.6,0.6,0,professional,rural,yes,false,3,c,true,true
1087303,0,0,269.94,0,44.99,44.99,0.1250312578,0,1199.5392544,0,0,0.1666666667,0,1,1,199.92320906,7.4103133943,56.166666667,1.0674846626,1.037037037,0,,suburban,unknown,false,6,de,true,false
1087313,0,0,419.94,0,69.99,69.99,0.5556790398,0,3458.1498045,0,0,0,0,11.166666667,12,576.35830075,1.8471673575,221.66666667,2.9701492537,2.9814814815,0,,,unknown,false,0,c,false,false
1087320,143.33639745,136.71427884,354,140.88699549,69.99,118,0.6869552793,16,3921.9278142,5.3333333333,16,3.3333333333,3,15.666666667,17,1307.3092714,1.531657867,366,0.6363636364,0.6363636364,1,,,no,true,4,aa,true,false
1087324,80.735005069,71.314985073,382.56,76.42122574,44.99,63.76,-0.488693148,0,7043.2114176,0,0,1.8333333333,2,10.166666667,10,1173.8685696,-0.082505993,308.83333333,1.1621936989,1.164556962,0,clerical,,yes,true,5,a,true,true
1087343,79.907833325,0,989.04,61.513167334,159.99,164.84,1.6912373696,11,13251.770198,1.8333333333,11,2.1666666667,2,30.833333333,31,2208.6283664,0.7275492884,736,4.1709601874,4.1586206897,0,,suburban,no,false,5,de,true,false
1087348,0,0,91.71,0,29.99,30.57,-0.807595248,0,131.26868107,0,0,0,0,0,0,43.756227022,-0.980605852,6,5,5,0,,,no,true,2,a,true,true
1087366,0,0,119.98,0,59.99,59.99,0.9190658989,0,99.471238516,0,0,0,0,0,0,49.735619258,0.1918234353,1,I,I,0,,,unknown,false,0,b,false,false
1087367,0,0,269.94,0,44.99,44.99,-0.250041674,12,1608.9948369,2,12,0,0,0,0,268.16580615,4.437569095,41.166666667,5.175,5.1428571429,0,,suburban,yes,false,9,aa,true,false
1087376,48.454712169,39.839817557,241,42.711908237,25.56,40.166666667,-0.134252056,6,1913.0492742,1,6,0,0,2.5,3,318.8415457,0.1052323576,154.83333333,3.2811059908,3.3142857143,0,,town,no,false,5,de,true,false
1087379,0,0,560.56,0,112.01,112.112,1.8757381258,38,9630.5847257,7.6,38,3.4,3,3.8,4,1926.1169451,5.0246287239,296.4,0.8251231527,0.8291139241,0,,suburban,unknown,false,0,aa,false,false
1087390,0,0,269.94,0,44.99,44.99,-0.598339434,0,1054.1057366,0,0,0,0,1,1,175.68428943,-0.905623835,71.166666667,2.05,2,0,,town,unknown,true,2,aa,true,true
1087402,43.744651736,37.642898532,413.73,41.43977087,13.33,68.955,0.5441209158,7,2335.483865,1.1666666667,7,0.5,1,6.1666666667,7,389.24731084,1.0443479955,143,1.7238095238,1.7142857143,0,,,no,false,4,aa,true,false
1087405,35.518478344,34.418653801,185.44,34.972308422,57.49,61.813333333,-0.113142364,4,1747.5478489,1.3333333333,4,0,0,13.333333333,12,582.51594964,0.482929517,132.33333333,0.9751243781,0.9677419355,0,,suburban,unknown,false,5,z,true,false
1087421,0,0,809.94,0,134.99,134.99,1.1910404155,0,7682.5760479,0,0,0,0,5.8333333333,6,1280.4293413,1.336420505,368.33333333,10.275510204,10.28125,0.8333333333,professional,suburban,yes,true,5,aa,true,false
1087423,63.991934668,53.255867302,336.76,59.058180491,59.99,67.352,-0.514186236,0,5080.9233624,0,0,0,0,10.2,9,1016.1846725,-0.199235616,369.6,0.8117647059,0.8118811881,0,,,unknown,false,0,aa,false,true
1087434,27.585170656,27.585170656,46.76,27.585170656,41.37,46.76,-0.286977737,4,995.78865302,4,4,1,1,7,7,995.78865302,-0.009317906,234,1.2075471698,1.2075471698,0,,,unknown,false,0,de,false,false
1087436,153.34378368,128.07142079,652.75,146.12671453,59.49,108.79166667,1.3199315654,12,7283.5342604,2,12,0.8333333333,1,12.833333333,13,1213.9223767,0.1294911152,212,1.3599257885,1.3614457831,1,professional,rural,yes,true,6,aa,true,false
1087455,23.368444296,0,240.19,7.6608604342,39.99,40.031666667,-0.631360619,0,1978.4190124,0,0,0,0,12.5,12,329.73650207,-0.681552416,162.33333333,3.6161137441,3.6315789474,0,,,unknown,false,0,aa,false,true
1087472,122.05778856,99.932291181,381.23,111.80891594,44.99,76.246,0.895223806,16,3768.9011663,3.2,16,0,0,7.2,8,753.78023326,1.1756465963,247.4,1.6659482759,1.6666666667,1,,,yes,false,6,aa,true,false
1087473,45.579601351,40.426721381,471.15,42.405889975,71.57,78.525,0.072436997,24,3033.7884404,4,24,0.5,1,3.3333333333,3,505.63140674,-0.326877592,127,0.2330097087,0.2336448598,0,,,unknown,false,5,aa,true,false
1087497,0,0,509.94,0,84.99,84.99,0.045644685,14,7866.9034406,2.3333333333,14,0,0,10.666666667,11,1311.1505734,1.2544041182,364.66666667,0.9483526269,0.9467455621,0,,,unknown,false,0,de,false,false
1087499,51.807497903,51.807497903,60.19,51.807497903,44.99,60.19,-0.291799035,2,765.28023045,2,2,2,2,10,10,765.28023045,-0.352830003,202,0.7118644068,0.7118644068,0,,suburban,no,true,9,c,true,false
1087530,0,0,382.36,0,44.99,63.726666667,0.0782522014,0,3788.7158035,0,0,0,0,2,2,631.45263392,-0.140806088,57.833333333,0.3295019157,0.3333333333,29.5,,town,no,false,5,aa,true,true
1087534,0,0,39.99,0,39.99,39.99,-0.383821263,0,83.33108272,0,0,0,0,0,0,83.33108272,-0.873265359,28,3.6666666667,3.6666666667,3,retired,,yes,false,4,aa,true,true
1087550,0,0,445.53,0,109.99,111.3825,1.7574393598,8,3353.8717403,2,8,1,1,7,7,838.46793507,9.2464031669,314.25,4.7397260274,4.7142857143,0,,suburban,yes,false,7,c,true,false
1087557,0,0,126,0,21,21,-0.809558357,31,1373.6751675,5.1666666667,31,0,0,0,0,228.94586125,-0.700793487,57,1.4782608696,1.4615384615,0,,town,unknown,true,2,de,true,false
1087566,53.264182431,45.944995712,746.95,50.201384819,33.54,124.49166667,4.699047619,79,11276.528765,13.166666667,79,1,1,12,13,1879.4214608,5.9917891153,422.66666667,0.6340206186,0.6341463415,0,clerical,,yes,true,3,a,true,false
1087575,0,0,44.99,0,44.99,44.99,-0.624080882,0,178.34731544,0,0,0,0,4,4,178.34731544,-0.900154442,29,2.625,2.625,0,,suburban,no,true,5,aa,true,true
1087584,0,0,209.97,0,69.99,69.99,0.5556790398,0,1136.9378364,0,0,0,0,2.3333333333,2,378.97927879,1.1278245896,145,1.1641791045,1.1641791045,0,,town,no,false,2,aa,false,false
1087594,0,0,269.94,0,44.99,44.99,-0.357193885,0,813.17295577,0,0,0.1666666667,1,0,0,135.52882596,-0.634716606,29.666666667,1.4383561644,1.5,0,,suburban,no,true,8,aa,true,true
1087597,0,0,91.4,0,29.99,30.466666667,-0.322293843,0,114.39169579,0,0,1.6666666667,2,1,1,38.130565263,-0.731018945,19,2.1666666667,2.1666666667,0,,rural,yes,false,1,b,true,true
1087610,624.56221992,553.61840929,1340.97,590.25824665,63.62,223.495,6.5027877993,0,8767.608894,0,0,9,10,19.666666667,19,1461.268149,37.513368323,393.33333333,2.9202657807,2.9090909091,4,,,unknown,false,0,aa,false,false
1087627,590.25656619,513.14732084,1348.01,559.67517908,89.99,224.66833333,-0.017879,98,19058.871883,16.333333333,98,1.5,1,11.333333333,9,3176.4786471,1.415844006,1287.1666667,1.0169757117,1.0172166428,0,,,unknown,false,0,de,false,false
1087630,0,0,39.99,0,39.99,39.99,-0.822005608,0,79.835021182,0,0,0,0,3,3,79.835021182,-0.976987753,33,1.2,1.2,0,,suburban,unknown,false,9,a,true,true
1087650,95.353908423,82.308695164,518.52,88.106249562,59.99,86.42,1.1777944486,0,3784.6242799,0,0,0,0,2,2,630.77071332,6.5194493663,151.33333333,1.4673913043,1.4655172414,0.6666666667,,suburban,no,true,8,aa,true,false
1087653,0,0,279.96,0,69.99,69.99,-0.196348605,32,2837.2212501,8,32,0,0,3.75,4,709.30531252,0.1900743968,350,1.7613412229,1.7578125,0,professional,,yes,false,6,aa,true,false
1087670,0,0,288.96,0,48.16,48.16,-0.3119017,12,150.43930695,2,12,0,0,0,0,25.073217825,-0.964488107,5.6666666667,1.8333333333,2,0,professional,town,yes,true,6,de,true,false
1087681,0,0,89.98,0,44.99,44.99,-0.065822259,4,1743.456965,2,4,0,0,6,6,871.72848252,33.9541076,120.5,0.5960264901,0.5974025974,0,self-employed,town,yes,false,7,aa,true,false
1087696,0,0,361.9,0,59.99,60.316666667,0.3334074239,0,501.92421466,0,0,1,1,1.3333333333,1,83.654035776,-0.910581015,16,1.4,1.5,0,,,yes,false,6,de,true,true
1087697,0,0,179.96,0,44.99,44.99,-0.250041674,75,5487.5120362,18.75,75,0,0,18.25,16,1371.8780091,16.874766858,327.75,0.4327868852,0.4322033898,3.75,crafts,town,no,true,3,aa,true,false
1087706,20.300954233,17.601679965,99.98,19.276499294,10,16.663333333,-0.638141809,0,4461.9841531,0,0,0,0,17.833333333,17,743.66402552,-0.516305108,393.5,1.4265159301,1.4295302013,0,clerical,suburban,yes,true,5,gy,true,true
1087715,0,0,339.96,0,84.99,84.99,4.2205159705,0,25.09932782,0,0,0,0,0,0,6.2748319549,-0.990251199,5.5,I,I,0,,rural,yes,false,6,b,true,true
1087729,20.344469791,20.344469791,35.1,20.344469791,33.74,35.1,-0.587010236,0,290.42166282,0,0,0,0,13,13,290.42166282,42.452076586,168,2.8181818182,2.8181818182,0,,,unknown,false,0,aa,false,false
1087736,165.0489672,143.38033509,599.46,155.14794927,41.28,99.91,1.7780626781,36,5852.5853795,6,36,0,0,12.833333333,13,975.43089658,2.3769274897,375.16666667,0.7950558214,0.7952380952,0,,,unknown,false,0,z,false,false
1087751,0,0,182.2,0,29.99,30.366666667,-0.689467747,0,698.99587603,0,0,0,0,0,0,116.49931267,-0.888193343,16.666666667,1.6315789474,1.6666666667,0,professional,,no,false,4,aa,true,true
1087753,39.736100427,36.289819376,78.68,38.012959901,30,39.34,0.321334214,0,684.01607986,0,0,0,0,1,1,342.00803993,2.1441626684,66.5,2.6944444444,2.7222222222,0,,rural,yes,false,6,aa,true,false
1087783,48.754675038,44.567493755,610.82,46.423219732,84.99,101.80333333,1.5771057236,23,11045.974021,3.8333333333,23,2,2,4.3333333333,5,1840.9956702,4.5535324079,580.66666667,1.0127094165,1.0133333333,0,,,unknown,false,1,de,true,false
1087787,0,0,134.97,0,44.99,44.99,-0.563669867,0,195.85095437,0,0,1,1,0,0,65.283651457,-0.962623528,12.333333333,2.0833333333,2.25,0,,suburban,unknown,false,0,aa,false,true
1087794,0,0,359.94,0,59.99,59.99,0.3334074239,0,2592.3551376,0,0,0,0,3.5,4,432.0591896,4.8987150393,240.66666667,1.9773195876,1.9746835443,0,,suburban,no,false,1,de,true,false
1087814,0,0,182.53,0,29.99,30.421666667,-0.484247375,0,781.92919708,0,0,0,0,5.1666666667,6,130.32153285,-0.724663845,58.5,2.25,2.25,0,,suburban,unknown,false,0,b,false,true
1087824,3.4742433039,3.0953871234,323.74,3.301683608,49.99,53.956666667,0.7653522948,6,7099.1837187,1,6,1.1666666667,2,12,12,1183.1972864,9.6617325161,670,0.5814319434,0.5810810811,0,,,unknown,false,0,de,true,false
1087827,0,0,179.96,0,44.99,44.99,-0.176309044,95,3641.5543782,23.75,95,1,1,4.75,5,910.38859455,-0.235708628,382.75,0.5203574975,0.5190839695,0,,,unknown,false,0,aa,false,false
1087841,69.936969459,62.236678205,483.26,66.36377077,69.99,80.543333333,0.8544120916,0,2570.2566499,0,0,1,1,4.8333333333,5,428.37610831,-0.559647217,95.666666667,0.7083333333,0.7222222222,0,,suburban,no,false,7,aa,true,true
1087849,0,0,107.97,0,35.99,35.99,-0.5686204,0,17.295613886,0,0,0,0,1,1,5.7652046287,-0.986836678,2,I,I,0,professional,,no,false,6,a,true,true
1087852,72.142189729,63.866869449,753.82,67.710013493,99.99,125.63666667,2.4467907752,14,11889.827036,2.3333333333,14,3.3333333333,3,21,18,1981.6378394,383.29460225,458,1.7983706721,1.7988505747,0,,town,no,true,6,aa,true,false
1087869,267.48261355,241.4452048,1548.07,251.67751181,115.19,258.01166667,1.0885126965,41,12045.088751,6.8333333333,41,0,0,22,19,2007.5147918,0.0262750031,425.33333333,1.8609865471,1.8625,55.833333333,,,yes,true,4,de,true,false
1087873,136.88346309,129.8835686,213.63,133.38351585,69.99,106.815,-0.581249035,5,2692.6163864,2.5,5,0.5,0,4.5,5,1346.3081932,-0.411929457,207.5,1.3055555556,1.3058823529,0,,,unknown,false,0,aa,false,false
1087898,0,0,74.33,0,10,12.388333333,-0.882201125,0,3138.7267402,0,0,2,2,4.1666666667,4,523.12112337,-0.579527826,148.83333333,3.6269430052,3.6060606061,0,professional,suburban,yes,true,9,aa,true,true
1087902,0,0,41.58,0,10,10.395,-0.187010955,0,463.60836984,0,0,0,0,1.5,2,115.90209246,-0.788197254,20,2.3333333333,2.3333333333,0,,,yes,true,8,aa,true,true
1087908,0,0,359.94,0,59.99,59.99,4.7738209817,0,2700.08656,0,0,2,2,14.333333333,16,450.01442666,2.7683141186,124.16666667,2.2251082251,2.1891891892,0,,town,unknown,false,0,aa,false,false
1087925,0,0,479.94,0,79.99,79.99,0.3333888981,17,1574.9221562,2.8333333333,17,1,1,3.8333333333,4,262.48702604,-0.360959101,114.5,2.9482758621,2.9666666667,0,,rural,yes,false,6,de,true,false
1087935,0,0,44.99,0,44.99,44.99,-0.437554694,0,147.43369142,0,0,0,0,7,7,147.43369142,-0.460079271,66,1.8695652174,1.8695652174,2,,,yes,false,9,aa,true,true
1087940,0,0,64.5,0,10,10.75,-0.76061347,0,5827.6114024,0,0,1,1,1.8333333333,1,971.26856706,5.8429100365,267.83333333,2.2075848303,2.1954022989,0,,,yes,true,3,de,false,false
1087953,0,0,50.01,0,10,10.002,-0.070566388,0,0,0,0,0,0,0,0,0,-1,0,,,0,,,unknown,false,0,aa,false,true
1087959,0,0,1028.61,0,169.99,171.435,16.321678322,6,13685.0302,1,6,13.166666667,15,42.666666667,47,2280.8383667,I,682.33333333,1.186965812,1.1867088608,3,crafts,suburban,unknown,false,4,de,true,true
1087970,355.65782727,355.65782727,198.23,355.65782727,69.99,198.23,0.143260857,0,1528.8521935,0,0,2,2,6,6,1528.8521935,-0.337628643,564,1.0659340659,1.0659340659,2,,,unknown,true,3,aa,true,true
1087977,0,0,279.96,0,69.99,69.99,-0.646925289,0,2200.3411269,0,0,0,0,2.5,2,550.08528172,-0.636225681,99.75,0.6024096386,0.6031746032,0,,,unknown,false,0,z,false,true
1087980,0,0,419.94,0,69.99,69.99,0,6,4227.3213528,1,6,0.1666666667,1,8.6666666667,7,704.5535588,0.2586562551,469.66666667,1.6165273909,1.6179775281,0,,suburban,unknown,false,0,de,false,false
1087994,135.27836915,135.27836915,150.93,135.27836915,39.66,150.93,1.1564509216,1,768.84539619,1,1,0,0,24,24,768.84539619,0.0983337836,344,1.0235294118,1.0235294118,0,,,yes,true,4,b,true,false
1088009,0,0,141.04,0,37.17,70.52,-0.5329623,14,556.46292393,7,14,0,0,2,2,278.23146197,-0.649828815,205.5,1.7218543046,1.7260273973,0,,town,unknown,false,7,aa,true,false
1088021,0,0,419.94,0,69.99,69.99,-0.007093205,23,4717.1414853,3.8333333333,23,0,0,12.666666667,14,786.19024754,1.6333092024,139.16666667,0.8806306306,0.8805970149,0,,,unknown,false,0,b,false,false
1088033,62.251162694,62.251162694,75.96,62.251162694,69.99,75.96,0.0852978997,10,1290.1118749,10,10,0,0,4,4,1290.1118749,0.8197263849,496,0.6478405316,0.6478405316,0,,,no,false,2,de,false,false
1088038,0,0,332.77,0,54.99,55.461666667,-0.264876251,10,3082.3812198,1.6666666667,10,1.6666666667,2,3.1666666667,3,513.7302033,-0.600942668,120.66666667,2.1894273128,2.1842105263,0,,,no,true,0,aa,true,true
1088050,0,0,316.11,0,44.99,52.685,-0.068409742,0,546.93803497,0,0,0.5,0,0,0,91.156339162,-0.827310476,3,2,2,12.833333333,,suburban,unknown,false,0,aa,false,true
1088058,21.749993086,20.890371314,72.18,21.3201822,26.12,36.09,-0.284698193,2,427.84472051,1,2,0,0,5.5,5,213.92236025,1.504048096,57.5,0.3529411765,0.3636363636,0,,,unknown,true,1,z,false,false
